210X1,210X11,210X16,210X36,210X104,210X106,210X118,210X156,210X167,210X190,210X193,220X33,220X163,220X166,311X25,311X26,311X74,311X86,311X87,311X88,311X90,311X182,311X183,311X184,311X189,311X211,312X51,312X129,340X109,360X896,360X1245,420X31,420X97,420X205,520X144,520X246,520X345,520X351,520X353,750X368,750X582,Value
102,28.11,0.079,440,5728.6,5734.2,110.36,116.585,134.005,68.4,0,975,0.40864,0.534437,4311,4311,7,9.4,9.1,9.5,9.1,7,37.1,37.9,52.3,4.93,352,32,48545,3.53,87.14,1702,8.8,1553,62468,62468,62470,62452,62470,74.35,0.366,2.946005458
101.95,28.08,0.078,440,5729.5,5735.3,110.63,116.865,134.235,68.2,0.01,975,0.40864,0.530229,8818,8818,6.7,8,7.6,8.1,7.9,1,37.1,37.9,49.6,5.17,352,30.5,48546,3.57,87.16,1703,8.8,1499,62470,62470,62472,62454,62472,74.35,0.365,2.547208864
101.95,28.08,0.078,440,5729.5,5735.3,110.63,116.865,134.235,68.2,0.01,975,0.40864,0.530229,8818,8818,6.7,8,7.6,8.1,7.9,1,37.1,37.9,49.6,5.17,352,30.5,48546,3.57,87.16,1703,8.8,1499,62470,62470,62472,62454,62472,74.35,0.365,2.547208864
102,28.04,0.078,440,5728.3,5735.2,110.74,117.07,118.775,67.1,0.01,974,0.404427,0.530229,8820,8820,6.8,8,8,8.5,7.8,3,37.1,37.9,51,4.75,351,30.7,48549,3.56,87.14,1707,8.9,1709,62478,62478,62480,62462,62480,74.35,0.365,2.885645538
102,28.04,0.078,440,5728.3,5735.2,110.74,117.07,118.775,67.1,0.01,974,0.404427,0.530229,8820,8820,6.8,8,8,8.5,7.8,3,37.1,37.9,51,4.75,351,30.7,48549,3.56,87.14,1707,8.9,1709,62478,62478,62480,62462,62480,74.35,0.365,2.885645538
101.4,28.24,0.076,440,5732.1,5737.2,110.285,116.7,133.985,74.7,0.02,858,0.414761,-0.522133,13105,13105,6,10,9.4,10,9.9,9,37,37.8,54.9,4.81,321,33.2,47352,4.68,84.39,17363,9.2,1543,25375,25376,25376,25352,25376,76.36,0.351,2.869652222
100.85,25.31,0.071,415,5722.8,5731.1,126.94,133.68,124.6,45.3,0.01,858,0.423312,-0.517854,3863,3863,6.5,8.4,7.7,8.4,8.3,5,37.1,37.9,51.9,4.96,327,31.8,47353,4.68,84.39,5591,8.6,1328,25376,25377,25377,25353,25377,76.36,0.367,2.752624828
101.25,28.23,0.076,440,5732.2,5737.1,110.435,116.775,134.2,74.7,0.02,858,0.431864,-0.517854,4370,4397,6.7,8.4,7.7,8.4,7.8,1,38.7,39.5,52.7,4.83,313,32.9,47353,4.68,84.42,71,8.5,1324,25377,25378,25378,25354,25378,76.37,0.389,2.776900361
101.5,42.8,0.082,435,5744.5,5743.8,67.215,70.925,66.56,16.5,0.48,857,0.448968,-0.509294,3913,3913,6.5,8.3,8.2,8.5,8.2,4,37.1,37.9,51.3,5.11,333,30.6,48486,3.56,87.14,358,8.8,1314,24791,24792,24792,24768,24792,76.03,0.354,3.048245034
101.5,42.77,0.082,435,5744.5,5744.4,67.045,71.48,66.435,17.7,0.47,857,0.440416,-0.487895,8278,8278,6.3,8.2,7.9,8.2,8.4,9,37.1,37.9,52.9,4.67,328,30.9,48486,3.56,87.14,1448,8.9,1602,24792,24793,24793,24769,24793,76.02,0.355,2.934633917
101.55,43.11,0.082,440,5741.5,5743.1,67.815,71.895,67.18,21.1,0.36,858,0.410485,-0.517854,4423,4450,6.9,8.1,7.8,8.1,7.7,1,38.7,39.5,51.9,4.93,320,33.9,48478,3.53,87.29,1440,8.8,1651,24767,24768,24768,24744,24768,76.03,0.349,2.98051253
101.5,43.14,0.082,440,5741.6,5742.6,67.88,71.865,67.12,20.9,0.41,858,0.410485,-0.522133,8270,8270,6.8,7.8,7.4,7.8,7.9,1,37.1,37.9,51.5,4.86,328,34,48478,3.53,87.29,6015,8.6,1177,24768,24769,24769,24745,24769,76.02,0.352,3.145861208
101.55,43.13,0.082,440,5741.1,5743,67.8,72,67.13,20.8,0.45,858,0.414761,-0.517854,13163,13163,6,9.7,9.2,9.7,9.5,1,37,37.8,55.9,4.84,327,35,48478,3.56,87.2,351,8.7,1314,24769,24770,24770,24746,24770,76.02,0.351,3.266245939
101.4,42.8,0.082,435,5742.4,5743.3,67.205,71.185,66.515,13.9,0.22,858,0.401933,-0.513574,13165,13165,6.1,9.2,9.1,9.6,9.7,3,37,37.8,54.4,4.91,329,33.3,48481,3.56,87.16,353,8.2,1231,24775,24776,24776,24752,24776,76.02,0.353,3.261155773
101.5,42.78,0.082,435,5742.2,5743.1,67.22,71.155,66.635,13.4,0.34,857,0.410485,-0.517854,8273,8273,6.3,8.2,7.6,8.2,8,4,37.1,37.9,52,4.77,339,32.6,48481,3.56,87.16,1443,8.5,1353,24777,24778,24778,24754,24778,76.02,0.353,3.18566883
101.5,42.77,0.082,435,5742.3,5742.7,67.295,71.535,66.66,13.2,0.38,857,0.406209,-0.517854,13166,13166,6,9.7,9.3,9.8,9.9,4,37,37.8,57.6,4.69,330,33.7,48482,3.56,87.16,6018,8.4,1280,24778,24779,24779,24755,24779,76.03,0.354,3.240713398
101.5,42.8,0.082,435,5744,5744.7,67.13,71.165,66.29,14.7,0.45,857,0.431864,-0.509294,13170,13170,6.3,9.8,9.6,10.2,10.1,8,37,37.8,57,4.78,330,35.7,48486,3.56,87.14,6022,8.6,1289,24790,24791,24791,24767,24791,76.02,0.354,3.260534943
101.6,43.09,0.084,440,5741.1,5743.1,67.97,72.295,67.21,15.4,0.57,835,-0.329243,-0.449377,3833,3833,6.8,8.5,8.1,8.5,8.4,4,37.1,37.9,52.3,4.92,349,34.7,47328,4.68,84.43,829,8.7,1568,24684,24685,24685,24661,24685,76.6,0.316,3.026218576
101.6,43.07,0.083,440,5741.5,5743,67.8,72.19,67.36,15,0.6,835,-0.324967,-0.432258,8154,8154,6.4,7.9,7.5,8,7.8,9,37.1,37.9,51.7,4.85,330,32.5,47328,4.68,84.43,17323,9.6,1690,24685,24686,24686,24662,24686,76.6,0.318,2.843780352
101.65,43.47,0.083,440,5739,5741.2,67.77,72.22,67.46,14.1,0.32,836,-0.329243,-0.466496,4322,4349,6.9,7.7,7.6,7.7,8.2,1,38.7,39.5,52.4,4.83,348,33.4,47320,4.7,84.48,821,8.7,1553,24660,24661,24661,24637,24661,76.61,0.317,2.915419686
101.6,43.45,0.083,440,5739.2,5741.6,67.955,72.08,67.38,15.2,0.37,836,-0.329243,-0.466496,8146,8146,6.2,7.7,7.1,7.7,7.4,1,37.1,37.9,50.6,4.98,329,34.8,47320,4.71,84.48,17315,9.6,1543,24661,24662,24662,24638,24662,76.6,0.32,2.986744955
101.6,43.45,0.082,440,5739.5,5742,67.975,72.035,67.255,16.9,0.3,836,-0.329243,-0.462216,13046,13046,5.9,9.5,9.1,9.5,9.3,1,37,37.8,55.2,5.03,341,34.6,47321,4.69,84.52,5547,8.5,1328,24662,24663,24663,24639,24663,76.61,0.318,3.209558716
101.6,43.32,0.082,440,5740.3,5742.5,67.825,72.305,67.285,18.5,0.51,835,-0.316415,-0.462216,13049,13049,6.2,10,9.3,10,10.1,4,37,37.8,54.9,4.8,340,32.3,47324,4.68,84.43,5550,8.6,1177,24671,24672,24672,24648,24672,76.6,0.317,3.329926458
101.6,43.31,0.083,440,5739.8,5741.7,67.96,72.12,67.44,18,0.54,835,-0.320691,-0.462216,4326,4353,7.1,7.9,7.9,8.3,7.9,5,38.7,39.5,52.7,4.78,347,31.2,47324,4.68,84.47,825,8.8,1602,24672,24673,24673,24649,24673,76.61,0.316,3.019358008
101.6,43.27,0.083,440,5739.7,5741.8,67.895,72.03,67.215,17.9,0.55,835,-0.329243,-0.462216,8150,8150,6.5,7.1,7.3,7.8,7.2,5,37.1,37.9,50.8,4.99,329,34.1,47324,4.68,84.47,17319,9.2,1441,24673,24674,24674,24650,24674,76.61,0.318,2.893755549
101.6,43.12,0.083,440,5740.3,5742,67.85,72.045,67.365,15.9,0.71,835,-0.320691,-0.457937,13053,13053,6,9.7,9.4,9.8,9.3,8,37,37.8,54.3,4.85,342,35.8,47328,4.68,84.43,5554,8.5,1280,24683,24684,24684,24660,24684,76.61,0.318,3.405437943
101.45,42.25,0.085,440,5731.9,5730.5,67.12,71.65,66.79,34.9,0.39,875,0.397657,-0.534973,3992,3992,6.6,8.6,8.3,8.6,8.7,2,37.1,37.9,51.2,5.07,325,31.8,47494,4.65,83.98,17503,9.3,1592,62392,62392,62394,62376,62394,76.43,0.351,2.873743284
101.45,42.23,0.085,440,5732.8,5730.5,67.1,71.375,66.8,36.2,0.31,875,0.397657,-0.496455,13205,13205,6.2,9.8,9.5,9.8,9.8,7,37,37.8,56.9,4.78,339,34.2,47495,4.65,83.98,17504,9.5,1797,62394,62394,62396,62378,62396,76.42,0.35,3.258172492
88.73,19.93,0.077,435,5735.3,5738.4,109.435,115.5,133.015,70.6,0.02,771,-0.354898,-0.457937,3705,3705,6.8,8.4,8.3,8.8,8.6,13,37.1,37.9,52.4,4.95,348,30.6,47148,3.04,80.74,17196,9.3,1592,24089,24090,24090,24066,24090,73.79,0.722,2.534603441
89.13,20.24,0.076,435,5734.8,5737.9,109.435,114.99,133.17,71.6,0,772,-0.350622,-0.547812,12897,12897,6.2,9.5,9.3,9.7,9.2,9,37,37.8,54.7,4.85,331,29.2,47140,3.08,80.76,17188,9.6,1392,24064,24065,24065,24041,24065,73.81,0.702,2.667593004
100.75,25.32,0.071,420,5726.9,5735.5,126.905,134.2,124.49,46.3,0.03,772,-0.350622,-0.556372,12900,12900,6.1,9.7,9.5,9.7,9.6,12,37,37.8,54.7,4.82,332,31.6,47143,3.08,80.79,17191,9.6,1700,24073,24074,24074,24050,24074,73.81,0.717,2.843863943
88.83,20.01,0.077,435,5735.1,5738.2,109.42,115.5,133.02,71.1,0.02,772,-0.350622,-0.556372,12901,12901,6.1,9.9,9.5,9.9,9.6,13,37,37.8,55.7,4.72,348,33.9,47144,3.07,80.78,17192,9.6,1641,24076,24077,24077,24053,24077,73.79,0.719,2.747129515
88.83,20.01,0.077,435,5735.1,5738.2,109.42,115.5,133.02,71.1,0.02,772,-0.350622,-0.556372,12901,12901,6.1,9.9,9.5,9.9,9.6,13,37,37.8,55.7,4.72,348,33.9,47144,3.07,80.78,17192,9.6,1641,24076,24077,24077,24053,24077,73.79,0.719,2.747129515
88.84,20.01,0.077,435,5735,5737.4,109.315,66.105,132.715,71,0.01,772,-0.346347,-0.556372,3627,3627,9.2,6.9,6.6,6.9,7.1,5,36.2,37,54.4,4.36,333,33.1,47145,3.07,80.79,5426,8.8,1289,24078,24079,24079,24055,24079,73.79,0.721,2.781129367
88.84,20.01,0.077,435,5735,5737.4,109.315,66.105,132.715,71,0.01,772,-0.346347,-0.556372,3627,3627,9.2,6.9,6.6,6.9,7.1,5,36.2,37,54.4,4.36,333,33.1,47145,3.07,80.79,5426,8.8,1289,24078,24079,24079,24055,24079,73.79,0.721,2.781129367
88.77,19.92,0.077,435,5734.8,5738,109.18,115.63,132.79,70.8,0.02,772,-0.346347,-0.556372,3703,3703,6.8,8.3,8.6,9.1,8.4,11,37.1,37.9,52.5,4.95,343,27.8,47146,3.05,80.74,17194,9.8,1592,24083,24084,24084,24060,24084,73.81,0.722,2.530082674
100.55,25.19,0.071,425,5730.2,5738.2,127.635,134.695,125.135,49.5,0.02,827,-0.337795,-0.483615,4334,4361,7.1,7.5,7.4,7.7,7.9,1,38.7,39.5,51.6,4.99,341,33.1,47279,4.7,84.37,5529,8.6,1314,24897,24898,24898,24874,24898,76.61,0.342,2.767009422
100.15,28.52,0.077,440,5739.5,5739.4,110.845,117.245,135.415,69.4,0.02,827,-0.342071,-0.479335,8161,8161,6.5,7.4,7.1,7.6,7.5,1,37.1,37.9,48.9,5.12,325,33.7,47280,4.7,84.37,804,8.8,1407,24898,24899,24899,24875,24899,76.61,0.343,2.714044308
100.55,25.19,0.071,425,5730.5,5737.5,127.695,134.69,125.27,49.6,0.02,827,-0.342071,-0.479335,13060,13060,5.9,9.4,9.1,9.5,9.4,1,37,37.8,56.2,4.89,337,33.8,47280,4.68,84.43,17298,9.2,1446,24899,24900,24900,24876,24900,76.61,0.342,2.92894897
101.5,42.31,0.084,435,5746,5747.1,67.27,71.615,66.61,21.8,0.57,876,0.393381,-0.517854,4116,4116,6.6,8.5,8.1,8.5,8.4,4,37.1,37.9,51.9,5,332,33.3,47914,4.62,82.23,5765,8.6,1328,25075,25076,25076,25052,25076,76.11,0.351,2.99822683
101.6,42.49,0.083,435,5745.9,5746.5,67.24,71.545,66.675,20.6,0.51,877,0.376278,-0.534973,4751,4778,6.9,8.8,8.2,8.8,8.5,9,38.7,39.5,52.1,4.74,321,31.8,47906,4.65,82.1,5753,8.5,1280,25051,25052,25052,25028,25052,76.12,0.351,2.899883191
101.5,42.49,0.084,435,5745.5,5746.8,67.41,71.635,66.76,20.3,0.52,877,0.376278,-0.530693,8568,8568,6.5,7.7,7.6,8,7.7,5,37.1,37.9,52.4,4.75,335,28.4,47906,4.65,82.1,1106,8.6,1304,25052,25053,25053,25029,25053,76.12,0.352,2.885932504
101.55,42.48,0.084,435,5745.4,5746.5,67.24,71.46,66.65,21.5,0.49,877,0.372002,-0.530693,13352,13352,5.9,9.4,9.4,9.8,10,1,37,37.8,55.6,4.97,328,35.1,47907,4.63,82.19,5754,8.4,1328,25053,25054,25054,25030,25054,76.12,0.351,3.185311648
101.55,42.48,0.084,435,5745.7,5747.2,67.435,71.495,66.63,23.4,0.47,877,0.372002,-0.534973,4752,4779,6.9,8.6,8.1,8.6,8.2,10,38.7,39.5,51.4,4.78,343,33,47907,4.63,82.21,1107,8.7,1543,25054,25055,25055,25031,25055,76.12,0.352,2.839407242
101.3,42.52,0.081,435,5745.8,5746.4,67.48,71.44,66.575,24.4,0.48,877,0.376278,-0.530693,13355,13355,5.9,9.7,9.6,10.1,9.3,4,37,37.8,57.6,4.65,339,28.9,47910,4.63,82.22,1111,8.8,1651,25062,25063,25063,25039,25063,76.12,0.352,3.189522314
101.35,42.53,0.082,435,5746.4,5746.6,67.19,71.55,66.695,22.9,0.54,877,0.376278,-0.530693,4755,4782,7.2,8.8,8.4,8.8,8.7,13,38.7,39.5,53.3,4.71,328,33.3,47910,4.62,82.21,5759,8.7,1338,25063,25064,25064,25040,25064,76.11,0.352,2.894679193
101.4,42.5,0.082,435,5745.5,5747,67.265,71.415,66.495,21.6,0.49,877,0.380554,-0.530693,8572,8572,6.4,8,7.8,8.2,7.9,9,37.1,37.9,52.7,4.66,347,33.7,47910,4.63,82.21,1112,8.9,1553,25064,25065,25065,25041,25065,76.12,0.353,2.932091877
101.4,42.47,0.083,435,5745.4,5746.4,67.255,71.375,66.635,20.5,0.52,877,0.372002,-0.534973,13356,13356,5.8,10.1,9.5,10.1,9.9,5,37,37.8,57.5,4.7,331,31.2,47911,4.63,82.22,5760,8.3,982,25065,25066,25066,25042,25066,76.12,0.352,3.229330869
101.4,42.44,0.083,435,5745.2,5746.9,67.24,71.315,66.58,21.5,0.51,877,0.380554,-0.530693,4113,4113,6.6,8.5,8.3,8.5,8.4,1,37.1,37.9,51.3,5.1,347,30.7,47911,4.63,82.22,1113,8.5,1299,25066,25067,25067,25043,25067,76.12,0.352,3.103305553
101.45,42.34,0.084,435,5745.6,5746.8,67.12,71.575,66.69,20.3,0.57,876,0.397657,-0.526413,8575,8575,6.5,8.2,8,8.2,8.1,12,37.1,37.9,50.8,4.79,333,35.3,47913,4.62,82.22,5764,8.6,1289,25073,25074,25074,25050,25074,76.12,0.352,3.104217958
101.45,42.32,0.084,435,5746,5747.1,67.11,71.375,66.77,21.8,0.56,876,0.397657,-0.522133,13359,13359,6.1,9.4,9.6,10.4,9.6,8,37,37.8,56.2,4.6,351,31.7,47914,4.63,82.23,1117,8.7,1553,25074,25075,25075,25051,25075,76.12,0.352,3.243477958
101.3,42.34,0.085,440,5731.3,5730.6,67.205,71.095,66.58,55.5,0.32,870,0.410485,-0.475056,3900,3900,7.1,8.1,8,8.3,8.9,4,37.1,37.9,51.9,5.01,332,32.1,47461,4.65,84.16,952,8.6,1499,25373,25374,25374,25350,25374,76.34,0.35,2.98730536
101.3,42.34,0.085,440,5731.3,5730.1,67.29,71.45,66.75,53.7,0.4,870,0.414761,-0.457937,8265,8265,6.9,8.4,7.9,8.4,8,9,37.1,37.9,51.5,4.89,350,32.8,47461,4.65,84.16,17463,9.5,1543,25374,25375,25375,25351,25375,76.36,0.351,3.007452212
100.9,42.48,0.082,440,5730.9,5728.8,66.85,70.91,66.36,158.7,0.17,871,0.397657,-0.470776,4410,4437,6.8,7.7,7.6,7.7,7.5,1,38.7,39.5,51.1,5.09,327,32.7,47453,4.68,84.11,944,8.6,1504,25349,25350,25350,25326,25350,76.34,0.349,2.869629254
101,42.52,0.082,440,5730.2,5729.5,66.96,71.275,66.41,151,0.23,871,0.406209,-0.470776,8257,8257,6.5,7.8,7.5,7.8,7.8,1,37.1,37.9,49.9,4.9,339,30.8,47453,4.69,84.11,17455,9.5,1543,25350,25351,25351,25327,25351,76.34,0.35,2.847530583
101.25,42.39,0.085,440,5730.9,5729.9,67.145,71.505,66.58,79.4,0.4,870,0.380554,-0.475056,8261,8261,6.4,7.6,7.5,8.2,7.6,5,37.1,37.9,52.6,4.7,353,33.8,47457,4.65,84.17,17459,9.6,1441,25362,25363,25363,25339,25363,76.36,0.351,2.967791845
101.35,42.36,0.085,440,5731.3,5730.3,67.29,71.48,66.7,56.3,0.38,870,0.401933,-0.483615,13157,13157,6.1,9.9,9.8,10.1,9.7,8,37,37.8,58.1,4.62,342,28.4,47461,4.65,84.16,151,8.5,1568,25372,25373,25373,25349,25373,76.36,0.351,3.329661742
99.89,25.04,0.072,425,5736.1,5743.7,127.14,134.375,124.99,49.7,0.03,842,0.36345,-0.543532,4339,4366,7.1,8,7.6,8,7.8,1,38.7,39.5,52.2,4.82,324,33.6,47385,4.71,84.6,17370,9.4,1641,25245,25246,25246,25222,25246,76.91,0.329,2.583565361
99.86,25.04,0.072,425,5735.9,5744.4,127.06,134.13,124.6,49.6,0.02,842,-0.359174,-0.543532,8170,8170,6.6,7.2,7.2,7.6,7.1,1,37.1,37.9,49.7,5,329,32.4,47385,4.71,84.61,5598,8.7,1328,25246,25247,25247,25223,25247,76.91,0.331,2.75168046
99.86,25.05,0.072,425,5736.5,5744.2,126.94,134.105,124.485,49.6,0.02,842,-0.359174,-0.539252,13068,13068,5.9,9.6,9.3,9.7,9.6,1,37,37.8,56.1,4.9,315,33.3,47385,4.69,84.6,77,8.6,1265,25247,25248,25248,25224,25248,76.9,0.33,2.890192109
100.55,25.19,0.072,415,5726.5,5735.1,126.275,133.07,124.115,48.9,0.02,873,0.359174,-0.500734,13181,13181,6.1,9.8,9.2,9.8,9.5,9,37,37.8,56.7,4.79,317,32.8,47423,4.66,83.95,883,8.8,1651,25561,25562,25562,25538,25562,76.03,0.352,2.679304652
100.95,28.16,0.076,440,5735.2,5739.1,110.04,116.195,134.04,73.9,0.02,873,0.36345,-0.505014,3969,3969,6.5,8.8,8.4,8.8,9.1,5,37.1,37.9,52.5,4.86,328,33,47424,4.65,83.95,17386,9.6,1700,25562,25563,25563,25539,25563,76.03,0.353,2.609551995
100.5,25.19,0.072,415,5726.8,5734.5,127.01,133.555,123.835,48.9,0.02,873,0.359174,-0.505014,4485,4512,6.9,8.3,8.1,8.3,8.1,1,38.7,39.5,51.7,5.02,322,35.3,47424,4.63,84.03,5614,8.6,1280,25563,25564,25564,25540,25564,76.02,0.351,2.464392187
99.95,25.08,0.072,425,5735.4,5742.8,126.89,134.045,124.62,49.5,0.03,841,0.384829,-0.475056,3981,3981,6.7,9.5,8.4,9.5,8.6,4,37.1,37.9,53.2,4.77,363,34.7,47440,4.67,84.08,7028,8.6,1431,25151,25152,25152,25128,25152,76.19,0.374,2.894043182
98.76,27.77,0.078,425,5744,5744.2,107.23,113.455,130.675,73.3,0.02,841,0.393381,-0.470776,8302,8302,6.4,8.2,8,8.2,8.2,13,37.1,37.9,52.3,4.74,362,31.5,47440,4.67,84.07,2432,8.9,1748,25152,25153,25153,25129,25153,76.19,0.376,2.53983933
98.84,27.88,0.078,425,5743.6,5745,107.3,113.655,130.89,73.3,0.01,841,0.359174,-0.564931,13186,13186,5.8,9.2,9.4,10.2,10,1,37,37.8,55.9,4.91,363,32.6,47433,4.68,84.05,7017,8.7,1519,25129,25130,25130,25106,25130,76.2,0.364,2.726765004
100.03,25.07,0.071,425,5734.7,5742.5,127.375,133.86,124.36,49.7,0.02,841,-0.359174,-0.560651,4494,4521,7.4,8.6,8.3,8.6,8.6,10,38.7,39.5,53,4.64,363,34.3,47433,4.68,84.05,2421,9.1,1602,25130,25131,25131,25107,25131,76.19,0.367,2.794889652
98.97,27.86,0.078,425,5743.6,5743.9,107.455,113.68,131.575,73.3,0.01,841,-0.36345,-0.564931,8295,8295,6.6,8.1,7.7,8.1,8.1,6,37.1,37.9,51.9,4.84,362,31.6,47433,4.68,84.05,7018,8.6,1431,25131,25132,25132,25108,25132,76.2,0.369,2.710004697
98.77,27.79,0.078,425,5743.9,5745,107.21,113.745,130.4,73.4,0.02,841,0.367726,-0.496455,13193,13193,6.1,9.5,9.4,10.2,9.9,8,37,37.8,54.9,4.83,363,32.2,47440,4.67,84.05,2431,8.9,1499,25150,25151,25151,25127,25151,76.19,0.376,2.808178027
101.3,41.68,0.082,445,5728.9,5729.5,66.08,70.24,65.615,11.7,0.07,904,0.372002,-0.526413,4677,4704,6.9,7.9,7.6,7.9,8.1,1,38.7,39.5,51.9,4.9,313,32.7,47505,4.69,84.13,17507,9.6,1592,25743,25744,25744,25720,25744,76.14,0.382,2.460917987
101.3,41.7,0.082,445,5728.7,5729.6,66.21,70.26,65.5,11.5,0.18,904,0.372002,-0.526413,8490,8490,6.6,7.7,7.6,7.7,7.5,1,37.1,37.9,51.4,4.9,321,32.8,47505,4.7,84.14,996,8.7,1558,25744,25745,25745,25721,25745,76.14,0.384,2.575562091
101.4,41.7,0.082,445,5728.3,5729.9,66.28,70.41,65.555,11.3,0.25,904,0.367726,-0.526413,4678,4705,7.4,8.2,7.8,8.3,7.9,2,38.7,39.5,50.1,5.04,322,35.2,47506,4.68,84.18,17508,9.7,1802,25745,25746,25746,25722,25746,76.14,0.382,2.621274503
101.55,28.49,0.076,445,5732.6,5739.2,111.51,117.39,135.16,74,0,934,0.400214,0.492356,13311,13311,6,9.5,9.2,9.5,9.4,2,37,37.8,57.3,4.69,349,30.7,48501,3.35,86.82,6274,8.6,1031,25769,25770,25770,25746,25770,76.36,0.348,3.117429735
101.45,28.38,0.076,445,5733,5739.2,111.28,117.72,135.08,73.9,0.01,934,0.400214,0.492356,4714,4741,7.2,8,7.6,8,8,3,38.7,39.5,51.3,4.82,350,31.4,48502,3.35,86.82,466,8.6,1314,25770,25771,25771,25747,25771,76.36,0.349,2.909926568
101.45,28.32,0.076,445,5733,5738.5,111.275,117.41,135.105,73.8,0.01,934,0.404427,0.492356,8527,8527,6.6,8.1,7.5,8.1,8,3,37.1,37.9,52.3,4.74,349,32.3,48502,3.4,87.01,1696,8.9,1402,25771,25772,25772,25748,25772,76.36,0.348,2.924968626
101.5,28.29,0.076,445,5732.8,5738.7,111.06,117.425,134.815,73.7,0,934,0.400214,0.488147,13312,13312,6,9.7,9.3,9.7,10.1,3,37,37.8,57.1,4.73,349,30,48502,3.4,87.02,6275,8.4,1289,25772,25773,25773,25749,25773,76.36,0.349,3.038251256
101.45,28.17,0.076,445,5733.8,5739.3,111.2,117.26,134.63,73.4,0.01,934,0.400214,0.492356,4716,4743,7,8.3,8,8.3,8.2,5,38.7,39.5,51.7,4.96,350,33.4,48504,3.43,87.02,468,8.6,1519,25776,25777,25777,25753,25777,76.36,0.349,2.737297123
99.7,28.5,0.075,440,5740.8,5745.5,109.8,115.875,134.24,74.3,0.01,883,0.401933,-0.522133,8542,8542,6.4,7.7,7.6,7.7,8.1,1,37.1,37.9,50.1,4.82,350,33.4,48182,3.96,87.58,1393,8.9,1612,25706,25707,25707,25683,25707,76,0.402,2.954038402
101.8,41.23,0.083,445,5732.2,5733,66.29,70.645,65.72,43.4,0.33,950,0.471832,0.530229,8554,8554,6.6,8,7.8,8.5,8,13,37.1,37.9,50.8,4.79,339,32.6,47896,4.68,83.9,1232,8.8,1548,25872,25873,25873,25849,25873,76.07,0.367,2.893701811
101.2,41.29,0.083,425,5741.1,5738.2,65.755,69.945,65.235,24.7,0.29,950,0.459193,0.526021,4733,4760,7.1,8.6,8.1,8.6,8.2,9,38.7,39.5,51.7,4.84,321,32.5,47889,4.7,83.81,5871,8.4,1289,25847,25848,25848,25824,25848,76.72,0.35,2.637414276
101.2,41.3,0.083,425,5741.3,5738.3,65.76,70.15,65.23,25.4,0.31,950,0.459193,0.530229,8546,8546,6.6,8,7.6,8.1,8.1,5,37.1,37.9,52.1,4.82,330,33.9,47889,4.7,83.79,1220,8.7,1353,25848,25849,25849,25825,25849,76.72,0.351,2.781111505
101.2,41.3,0.083,425,5740.8,5738.8,65.695,69.83,65.165,25.3,0.35,950,0.454981,0.526021,13331,13331,5.8,9.6,9.4,9.8,9.5,1,37,37.8,55.7,4.88,328,35.5,47889,4.7,83.87,5872,8.4,1231,25849,25850,25850,25826,25850,76.72,0.351,2.941981263
101.7,41.23,0.082,445,5732.3,5733.4,66.25,70.49,65.74,59.7,0.18,950,0.467619,0.530229,13337,13337,6.1,9.6,9.4,9.7,9.6,7,37,37.8,55.3,4.68,332,33.5,47895,4.67,83.91,5881,8.5,1231,25867,25868,25868,25844,25868,76.06,0.365,3.112737873
101.7,41.27,0.082,445,5732.6,5732.8,66.39,70.355,65.67,55.2,0.29,950,0.467619,0.534437,4098,4098,7,8.6,8.1,8.6,8.6,3,37.1,37.9,52.4,4.89,333,33.8,47895,4.67,83.9,1230,8.8,1612,25868,25869,25869,25845,25869,76.06,0.366,3.022505629
101.7,41.5,0.083,445,5730.1,5730.9,66.44,70.51,65.83,13.8,0.31,938,0.459193,0.500772,4713,4740,7.2,8.3,7.8,8.3,7.9,2,38.7,39.5,50.9,4.88,330,33.1,47840,4.18,85.78,5791,8.6,1289,25923,25924,25924,25900,25924,76.34,0.387,2.62897251
101.7,41.49,0.083,445,5730.4,5731.2,66.47,70.615,65.665,13.7,0.31,938,0.454981,0.500772,8526,8526,6.5,7.6,7.2,7.7,7.6,2,37.1,37.9,50.8,5.03,341,33.2,47841,4.18,85.78,1144,8.7,1597,25924,25925,25925,25901,25925,76.34,0.388,2.647733308
101.55,41.58,0.082,445,5729.4,5730.1,66.53,70.585,65.92,26.4,0.17,938,0.463406,0.500772,4705,4732,7,7.9,7.6,7.9,7.8,1,38.7,39.5,51.2,5.03,339,34.4,47832,4.15,85.68,5779,8.6,1289,25899,25900,25900,25876,25900,76.34,0.349,2.765108738
101.6,41.6,0.082,445,5729.3,5730.2,66.465,70.655,65.745,25.4,0.24,938,0.467619,0.500772,8518,8518,6.5,7.2,7.2,7.5,7.7,1,37.1,37.9,49.2,5.05,340,33.1,47833,4.15,85.68,1132,8.9,1573,25900,25901,25901,25877,25901,76.34,0.359,2.770934402
101.6,41.59,0.082,445,5729.8,5731.3,66.405,70.57,65.885,24.6,0.29,938,0.467619,0.50498,13303,13303,5.8,9.7,9.2,9.7,9.5,1,37,37.8,55.7,4.95,340,35.9,47833,4.18,85.83,5780,8.3,923,25901,25902,25902,25878,25902,76.34,0.368,2.978457854
